id_student,final_result,avg_days_to_deadline,std_days_to_deadline,earliest_submission,latest_submission,avg_score,num_submissions,num_login_days,total_clicks,last_minute_ratio,engagement_intensity,deadline_pressure,login_consistency,early_starter,completion_rate,activity_span,high_risk
331358,Withdrawn,0.5,12.045746137122432,-20.0,15.0,84.66666666666667,6.0,201.0,6588.0,0.5,32.776119402985074,0.5,12.045746137122432,1,1.0,35.0,1
331358,Withdrawn,0.5,12.045746137122432,-20.0,15.0,84.66666666666667,6.0,201.0,6588.0,0.5,32.776119402985074,0.5,12.045746137122432,1,1.0,35.0,1
332789,Pass,-0.4,0.5477225575051661,-1.0,0.0,74.4,5.0,72.0,1655.0,1.0,22.98611111111111,0.0,0.5477225575051661,0,1.0,1.0,0
333059,Pass,-0.2,0.4472135954999579,-1.0,0.0,65.8,5.0,31.0,301.0,1.0,9.709677419354838,0.0,0.4472135954999579,0,1.0,1.0,0
333323,Pass,0.0,0.0,0.0,0.0,74.4,5.0,36.0,648.0,1.0,18.0,0.0,0.0,0,1.0,0.0,0
334259,Fail,0.5,0.7071067811865476,0.0,1.0,53.0,2.0,27.0,332.0,1.0,12.296296296296296,0.5,0.7071067811865476,0,0.4,1.0,1
334333,Withdrawn,-1.0,0.0,-1.0,-1.0,36.0,1.0,33.0,303.0,1.0,9.181818181818182,0.0,0.0,0,0.2,0.0,1
335764,Withdrawn,-23.5,43.0215892646604,-118.0,5.0,86.875,8.0,187.0,3928.0,0.5,21.005347593582886,0.0,43.0215892646604,1,1.0,123.0,1
335764,Withdrawn,-23.5,43.0215892646604,-118.0,5.0,86.875,8.0,187.0,3928.0,0.5,21.005347593582886,0.0,43.0215892646604,1,1.0,123.0,1
336207,Pass,-2.0,1.224744871391589,-3.0,0.0,68.2,5.0,111.0,1316.0,0.2,11.855855855855856,0.0,1.224744871391589,0,1.0,3.0,0
339972,Pass,-0.4,3.646916505762094,-3.0,6.0,49.8,5.0,33.0,333.0,0.2,10.090909090909092,0.0,3.646916505762094,0,1.0,9.0,0
341872,Fail,16.0,20.79663434308542,-3.0,39.0,64.2,5.0,35.0,201.0,0.2,5.742857142857143,16.0,20.79663434308542,0,1.0,42.0,1
342007,Withdrawn,1.3333333333333333,11.792653080060767,-20.0,15.0,82.33333333333333,6.0,161.0,3178.0,0.3333333333333333,19.73913043478261,1.3333333333333333,11.792653080060767,1,1.0,35.0,1
342007,Withdrawn,1.3333333333333333,11.792653080060767,-20.0,15.0,82.33333333333333,6.0,161.0,3178.0,0.3333333333333333,19.73913043478261,1.3333333333333333,11.792653080060767,1,1.0,35.0,1
342514,Pass,-10.0,5.244044240850758,-16.0,-3.0,77.2,5.0,98.0,1950.0,0.0,19.897959183673468,0.0,5.244044240850758,1,1.0,13.0,0
342972,Pass,-2.0,3.6742346141747673,-5.0,4.0,60.4,5.0,72.0,838.0,0.0,11.63888888888889,0.0,3.6742346141747673,0,1.0,9.0,0
343446,Pass,2.4,3.361547262794322,0.0,7.0,78.4,5.0,173.0,3644.0,0.6,21.063583815028903,2.4,3.361547262794322,0,1.0,7.0,0
344282,Fail,-1.0,0.0,-1.0,-1.0,49.2,5.0,18.0,65.0,1.0,3.611111111111111,0.0,0.0,0,1.0,0.0,1
345068,Pass,1.6,3.0495901363953815,0.0,7.0,78.0,5.0,51.0,547.0,0.8,10.72549019607843,1.6,3.0495901363953815,0,1.0,7.0,0
345357,Distinction,-2.4,2.3021728866442674,-6.0,0.0,80.4,5.0,134.0,2219.0,0.4,16.559701492537314,0.0,2.3021728866442674,0,1.0,6.0,0
346025,Pass,-1.0,1.0,-2.0,0.0,82.4,5.0,103.0,569.0,0.6,5.524271844660194,0.0,1.0,0,1.0,2.0,0
346843,Fail,0.0,0.0,0.0,0.0,0.0,0.0,8.0,164.0,,20.5,0.0,0.0,0,0.0,0.0,1
350188,Pass,0.0,0.0,0.0,0.0,73.8,5.0,78.0,761.0,1.0,9.756410256410257,0.0,0.0,0,1.0,0.0,0
354858,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,7.0,198.0,,28.285714285714285,0.0,0.0,0,0.0,0.0,1
357668,Fail,0.0,0.0,0.0,0.0,57.0,3.0,27.0,166.0,1.0,6.148148148148148,0.0,0.0,0,0.6,0.0,1
364177,Fail,-2.5,2.3804761428476167,-5.0,0.0,69.0,4.0,63.0,821.0,0.5,13.031746031746032,0.0,2.3804761428476167,0,0.8,5.0,1
365244,Pass,0.0,0.0,0.0,0.0,56.4,5.0,78.0,891.0,1.0,11.423076923076923,0.0,0.0,0,1.0,0.0,0
365642,Pass,-1.8,1.3038404810405297,-4.0,-1.0,70.0,5.0,148.0,2129.0,0.6,14.385135135135135,0.0,1.3038404810405297,0,1.0,3.0,0
366483,Pass,-2.2,1.3038404810405297,-4.0,-1.0,76.8,5.0,129.0,1465.0,0.4,11.356589147286822,0.0,1.3038404810405297,0,1.0,3.0,0
368194,Pass,5.2,7.259476565152615,0.0,15.0,50.4,5.0,32.0,437.0,0.6,13.65625,5.2,7.259476565152615,0,1.0,15.0,1
368824,Fail,-0.8,0.4472135954999579,-1.0,0.0,55.6,5.0,25.0,292.0,1.0,11.68,0.0,0.4472135954999579,0,1.0,1.0,1
368963,Pass,-5.4,9.914635646356349,-23.0,1.0,66.4,5.0,52.0,677.0,0.4,13.01923076923077,0.0,9.914635646356349,1,1.0,24.0,0
376439,Distinction,3.2,7.155417527999328,0.0,16.0,87.0,5.0,154.0,2342.0,0.8,15.207792207792208,3.2,7.155417527999328,0,1.0,16.0,1
376581,Pass,2.0,3.7416573867739413,-1.0,7.0,72.8,5.0,124.0,2333.0,0.6,18.81451612903226,2.0,3.7416573867739413,0,1.0,8.0,0
380953,Pass,-2.0,1.224744871391589,-4.0,-1.0,67.8,5.0,97.0,1062.0,0.4,10.948453608247423,0.0,1.224744871391589,0,1.0,3.0,0
383254,Pass,1.6,6.985699678629191,-3.0,14.0,75.6,5.0,91.0,543.0,0.6,5.967032967032967,1.6,6.985699678629191,0,1.0,17.0,0
386924,Pass,1.4,3.2093613071762426,-1.0,7.0,67.8,5.0,31.0,164.0,0.8,5.290322580645161,1.4,3.2093613071762426,0,1.0,8.0,0
386952,Pass,1.8,3.271085446759225,-1.0,7.0,68.0,5.0,114.0,910.0,0.6,7.982456140350878,1.8,3.271085446759225,0,1.0,8.0,0
388722,Pass,2.0,5.196152422706632,-1.0,11.0,63.8,5.0,57.0,671.0,0.6,11.771929824561404,2.0,5.196152422706632,0,1.0,12.0,0
388885,Pass,-1.8,3.492849839314596,-8.0,0.0,60.6,5.0,50.0,875.0,0.8,17.5,0.0,3.492849839314596,1,1.0,8.0,0
390890,Withdrawn,-20.25,45.51844210238934,-118.0,19.0,68.625,8.0,91.0,997.0,0.25,10.956043956043956,0.0,45.51844210238934,1,1.0,137.0,1
390890,Withdrawn,-20.25,45.51844210238934,-118.0,19.0,68.625,8.0,91.0,997.0,0.25,10.956043956043956,0.0,45.51844210238934,1,1.0,137.0,1
392756,Fail,0.0,0.0,0.0,0.0,45.0,5.0,44.0,363.0,1.0,8.25,0.0,0.0,0,1.0,0.0,1
392931,Pass,4.2,5.310367218940701,0.0,10.0,68.4,5.0,177.0,3003.0,0.6,16.966101694915253,4.2,5.310367218940701,0,1.0,10.0,1
393207,Pass,-1.0,0.0,-1.0,-1.0,74.2,5.0,50.0,876.0,1.0,17.52,0.0,0.0,0,1.0,0.0,0
396872,Pass,3.0,4.123105625617661,0.0,8.0,61.4,5.0,70.0,996.0,0.6,14.228571428571428,3.0,4.123105625617661,0,1.0,8.0,0
398552,Fail,-0.6,0.8944271909999159,-2.0,0.0,46.4,5.0,87.0,1183.0,0.8,13.597701149425287,0.0,0.8944271909999159,0,1.0,2.0,1
401869,Pass,2.8,3.898717737923586,0.0,8.0,65.0,5.0,90.0,955.0,0.6,10.61111111111111,2.8,3.898717737923586,0,1.0,8.0,0
402470,Pass,-2.2,0.8366600265340756,-3.0,-1.0,72.6,5.0,83.0,1445.0,0.2,17.40963855421687,0.0,0.8366600265340756,0,1.0,2.0,0
404804,Pass,-8.2,7.854934754662192,-21.0,-1.0,43.8,5.0,26.0,509.0,0.2,19.576923076923077,0.0,7.854934754662192,1,1.0,20.0,0
405088,Pass,1.2,3.271085446759225,-1.0,7.0,77.2,5.0,87.0,1388.0,0.8,15.954022988505747,1.2,3.271085446759225,0,1.0,8.0,0
405961,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
414117,Pass,2.6,4.03732584763727,-1.0,7.0,76.4,5.0,105.0,807.0,0.6,7.685714285714286,2.6,4.03732584763727,0,1.0,8.0,0
415969,Withdrawn,-29.833333333333332,49.18299164006462,-118.0,7.0,59.666666666666664,6.0,55.0,1417.0,0.16666666666666666,25.763636363636362,0.0,49.18299164006462,1,1.0,125.0,1
415969,Withdrawn,-29.833333333333332,49.18299164006462,-118.0,7.0,59.666666666666664,6.0,55.0,1417.0,0.16666666666666666,25.763636363636362,0.0,49.18299164006462,1,1.0,125.0,1
420087,Fail,3.0,3.4641016151377544,1.0,7.0,76.0,3.0,27.0,342.0,0.6666666666666666,12.666666666666666,3.0,3.4641016151377544,0,0.6,6.0,1
429958,Pass,0.0,0.0,0.0,0.0,58.4,5.0,25.0,411.0,1.0,16.44,0.0,0.0,0,1.0,0.0,0
441018,Pass,-0.6,0.5477225575051661,-1.0,0.0,59.8,5.0,50.0,646.0,1.0,12.92,0.0,0.5477225575051661,0,1.0,1.0,0
441888,Pass,-0.2,0.8366600265340756,-1.0,1.0,70.6,5.0,43.0,739.0,1.0,17.186046511627907,0.0,0.8366600265340756,0,1.0,2.0,0
442442,Withdrawn,0.0,0.0,0.0,0.0,40.5,2.0,49.0,1009.0,1.0,20.591836734693878,0.0,0.0,0,0.4,0.0,1
444677,Distinction,0.0,0.0,0.0,0.0,87.6,5.0,140.0,1241.0,1.0,8.864285714285714,0.0,0.0,0,1.0,0.0,0
470588,Withdrawn,-6.666666666666667,11.547005383792515,-20.0,0.0,79.33333333333333,3.0,32.0,842.0,0.6666666666666666,26.3125,0.0,11.547005383792515,1,0.6,20.0,1
470588,Withdrawn,-6.666666666666667,11.547005383792515,-20.0,0.0,79.33333333333333,3.0,32.0,842.0,0.6666666666666666,26.3125,0.0,11.547005383792515,1,0.6,20.0,1
489455,Pass,-3.6,0.5477225575051661,-4.0,-3.0,70.6,5.0,131.0,2832.0,0.0,21.61832061068702,0.0,0.5477225575051661,0,1.0,1.0,0
494424,Fail,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,,29.0,0.0,0.0,0,0.0,0.0,1
495284,Pass,0.6,3.5777087639996634,-1.0,7.0,66.6,5.0,78.0,901.0,0.8,11.551282051282051,0.6,3.5777087639996634,0,1.0,8.0,0
498857,Pass,0.0,0.0,0.0,0.0,73.0,5.0,88.0,998.0,1.0,11.340909090909092,0.0,0.0,0,1.0,0.0,0
508818,Pass,0.0,0.0,0.0,0.0,71.8,5.0,61.0,1129.0,1.0,18.508196721311474,0.0,0.0,0,1.0,0.0,0
512460,Pass,-0.2,4.324349662087931,-4.0,7.0,72.4,5.0,58.0,521.0,0.4,8.982758620689655,0.0,4.324349662087931,0,1.0,11.0,0
544103,Pass,-0.6,0.5477225575051661,-1.0,0.0,81.0,5.0,112.0,2328.0,1.0,20.785714285714285,0.0,0.5477225575051661,0,1.0,1.0,0
550383,Pass,1.0,2.23606797749979,0.0,5.0,72.0,5.0,66.0,910.0,0.8,13.787878787878787,1.0,2.23606797749979,0,1.0,5.0,0
564450,Fail,-1.2,1.0954451150103321,-3.0,0.0,59.2,5.0,32.0,224.0,0.8,7.0,0.0,1.0954451150103321,0,1.0,3.0,1
568601,Withdrawn,3.0,4.242640687119285,0.0,6.0,81.5,2.0,17.0,488.0,0.5,28.705882352941178,3.0,4.242640687119285,0,0.4,6.0,1
572652,Pass,5.8,12.96919426949878,0.0,29.0,73.2,5.0,42.0,780.0,0.8,18.571428571428573,5.8,12.96919426949878,0,1.0,29.0,1
580389,Pass,1.2,2.6832815729997477,0.0,6.0,71.4,5.0,50.0,1271.0,0.8,25.42,1.2,2.6832815729997477,0,1.0,6.0,0
581129,Fail,0.0,0.0,0.0,0.0,40.0,2.0,19.0,194.0,1.0,10.210526315789474,0.0,0.0,0,0.4,0.0,1
588775,Pass,-1.2,0.8366600265340756,-2.0,0.0,82.8,5.0,259.0,7067.0,0.6,27.285714285714285,0.0,0.8366600265340756,0,1.0,2.0,0
591774,Pass,0.0,0.0,0.0,0.0,76.2,5.0,36.0,605.0,1.0,16.805555555555557,0.0,0.0,0,1.0,0.0,0
603861,Withdrawn,-55.6,82.40711943353762,-216.0,8.0,63.0,10.0,84.0,1105.0,0.2,13.154761904761905,0.0,82.40711943353762,1,1.0,224.0,1
603861,Withdrawn,-55.6,82.40711943353762,-216.0,8.0,63.0,10.0,84.0,1105.0,0.2,13.154761904761905,0.0,82.40711943353762,1,1.0,224.0,1
606143,Fail,0.0,0.0,0.0,0.0,66.0,2.0,34.0,406.0,1.0,11.941176470588236,0.0,0.0,0,0.4,0.0,1
704156,Pass,0.2,1.0954451150103321,-1.0,2.0,66.0,5.0,131.0,3064.0,0.8,23.389312977099237,0.2,1.0954451150103321,0,1.0,3.0,0
705379,Distinction,-0.8,1.3038404810405297,-2.0,1.0,80.8,5.0,226.0,5680.0,0.6,25.13274336283186,0.0,1.3038404810405297,0,1.0,3.0,0
721259,Withdrawn,1.5,2.1213203435596424,0.0,3.0,65.0,2.0,81.0,4108.0,0.5,50.71604938271605,1.5,2.1213203435596424,0,0.4,3.0,1
721259,Withdrawn,1.5,2.1213203435596424,0.0,3.0,65.0,2.0,81.0,4108.0,0.5,50.71604938271605,1.5,2.1213203435596424,0,0.4,3.0,1
749412,Pass,-6.0,5.656854249492381,-16.0,-3.0,72.0,5.0,187.0,4007.0,0.0,21.427807486631018,0.0,5.656854249492381,1,1.0,13.0,0
760729,Distinction,-2.0,0.7071067811865476,-3.0,-1.0,81.2,5.0,229.0,7288.0,0.2,31.82532751091703,0.0,0.7071067811865476,0,1.0,2.0,0
905042,Pass,-0.2,2.3874672772626644,-2.0,4.0,76.4,5.0,166.0,3004.0,0.6,18.096385542168676,0.0,2.3874672772626644,0,1.0,6.0,0
949618,Pass,-1.2,0.4472135954999579,-2.0,-1.0,61.8,5.0,94.0,1357.0,0.8,14.436170212765957,0.0,0.4472135954999579,0,1.0,1.0,0
958987,Pass,0.0,1.7320508075688772,-1.0,3.0,77.2,5.0,102.0,1216.0,0.8,11.92156862745098,0.0,1.7320508075688772,0,1.0,4.0,0
968578,Pass,3.8,4.024922359499621,0.0,8.0,72.0,5.0,66.0,870.0,0.4,13.181818181818182,3.8,4.024922359499621,0,1.0,8.0,1
969076,Withdrawn,-0.5,0.5773502691896257,-1.0,0.0,59.75,4.0,135.0,1980.0,1.0,14.666666666666666,0.0,0.5773502691896257,0,0.8,1.0,1
971027,Pass,-1.0,0.7071067811865476,-2.0,0.0,68.0,5.0,158.0,3098.0,0.8,19.60759493670886,0.0,0.7071067811865476,0,1.0,2.0,0
978739,Pass,0.6,1.9493588689617927,-1.0,4.0,56.6,5.0,176.0,5988.0,0.8,34.02272727272727,0.6,1.9493588689617927,0,1.0,5.0,0
1035023,Pass,-0.4,0.5477225575051661,-1.0,0.0,70.0,5.0,150.0,1896.0,1.0,12.64,0.0,0.5477225575051661,0,1.0,1.0,0
1105478,Pass,0.8,1.3038404810405297,0.0,3.0,82.6,5.0,125.0,1695.0,0.8,13.56,0.8,1.3038404810405297,0,1.0,3.0,0
1352868,Withdrawn,3.857142857142857,5.785861256216785,0.0,14.0,68.57142857142857,7.0,126.0,1732.0,0.5714285714285714,13.746031746031745,3.857142857142857,5.785861256216785,0,1.0,14.0,1
1352868,Withdrawn,3.857142857142857,5.785861256216785,0.0,14.0,68.57142857142857,7.0,126.0,1732.0,0.5714285714285714,13.746031746031745,3.857142857142857,5.785861256216785,0,1.0,14.0,1
1401935,Fail,7.0,0.0,7.0,7.0,35.0,2.0,24.0,240.0,0.0,10.0,7.0,0.0,0,0.4,0.0,1
1402638,Pass,5.4,6.107372593840988,1.0,16.0,75.2,5.0,75.0,910.0,0.2,12.133333333333333,5.4,6.107372593840988,0,1.0,15.0,1
1414443,Fail,41.5,14.849242404917497,31.0,52.0,59.0,2.0,43.0,1907.0,0.0,44.348837209302324,41.5,14.849242404917497,0,0.4,21.0,1
1456619,Withdrawn,7.0,0.0,7.0,7.0,63.0,1.0,49.0,1173.0,0.0,23.93877551020408,7.0,0.0,0,0.2,0.0,1
1456619,Withdrawn,7.0,0.0,7.0,7.0,63.0,1.0,49.0,1173.0,0.0,23.93877551020408,7.0,0.0,0,0.2,0.0,1
1465690,Pass,-0.6,0.8944271909999159,-2.0,0.0,81.8,5.0,165.0,3460.0,0.8,20.96969696969697,0.0,0.8944271909999159,0,1.0,2.0,0
1472925,Fail,3.6,5.081557066709201,-2.0,11.0,61.9,10.0,76.0,1462.0,0.4,19.236842105263158,3.6,5.081557066709201,0,1.0,13.0,1
1472925,Fail,3.6,5.081557066709201,-2.0,11.0,61.9,10.0,76.0,1462.0,0.4,19.236842105263158,3.6,5.081557066709201,0,1.0,13.0,1
1488959,Pass,1.4,1.140175425099138,0.0,3.0,61.8,5.0,155.0,3493.0,0.6,22.53548387096774,1.4,1.140175425099138,0,1.0,3.0,0
1518989,Pass,0.8,1.7888543819998317,0.0,4.0,73.0,5.0,133.0,4202.0,0.8,31.593984962406015,0.8,1.7888543819998317,0,1.0,4.0,0
1618738,Pass,-1.4,1.3416407864998738,-3.0,0.0,79.6,5.0,19.0,723.0,0.4,38.05263157894737,0.0,1.3416407864998738,0,1.0,3.0,0
1620151,Fail,2.0,2.8284271247461903,0.0,4.0,77.5,2.0,44.0,998.0,0.5,22.681818181818183,2.0,2.8284271247461903,0,0.4,4.0,1
1626710,Distinction,-2.8,2.949576240750525,-8.0,-1.0,84.6,5.0,215.0,6025.0,0.4,28.023255813953487,0.0,2.949576240750525,1,1.0,7.0,0
1640609,Pass,-1.8,1.0954451150103324,-3.0,-1.0,85.0,5.0,227.0,5061.0,0.6,22.295154185022028,0.0,1.0954451150103324,0,1.0,2.0,0
1686521,Withdrawn,-2.0,0.0,-2.0,-2.0,68.0,1.0,29.0,643.0,0.0,22.17241379310345,0.0,0.0,0,0.2,0.0,1
1729319,Pass,0.0,0.0,0.0,0.0,78.2,5.0,124.0,2756.0,1.0,22.225806451612904,0.0,0.0,0,1.0,0.0,0
1746134,Pass,-4.8,5.215361924162119,-11.0,-1.0,83.8,5.0,75.0,1759.0,0.6,23.453333333333333,0.0,5.215361924162119,1,1.0,10.0,0
1758449,Withdrawn,-0.5,0.7071067811865476,-1.0,0.0,61.0,2.0,75.0,2756.0,1.0,36.74666666666667,0.0,0.7071067811865476,0,0.4,1.0,1
1763015,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,3.0,420.0,,140.0,0.0,0.0,0,0.0,0.0,1
1765788,Pass,2.4,2.3021728866442674,0.0,5.0,66.2,5.0,224.0,7057.0,0.4,31.504464285714285,2.4,2.3021728866442674,0,1.0,5.0,0
1801229,Pass,2.0,3.082207001484488,0.0,7.0,76.8,5.0,86.0,1443.0,0.6,16.77906976744186,2.0,3.082207001484488,0,1.0,7.0,0
1801641,Pass,-1.0,0.0,-1.0,-1.0,77.4,5.0,41.0,459.0,1.0,11.195121951219512,0.0,0.0,0,1.0,0.0,0
1847830,Pass,-1.0,0.0,-1.0,-1.0,71.0,5.0,238.0,6518.0,1.0,27.386554621848738,0.0,0.0,0,1.0,0.0,0
1860318,Pass,0.0,0.0,0.0,0.0,62.6,5.0,228.0,5975.0,1.0,26.20614035087719,0.0,0.0,0,1.0,0.0,0
1889511,Pass,2.0,3.082207001484488,0.0,7.0,72.0,5.0,99.0,1754.0,0.6,17.717171717171716,2.0,3.082207001484488,0,1.0,7.0,0
1889577,Pass,0.8,1.788854381999832,0.0,4.0,73.6,5.0,63.0,931.0,0.8,14.777777777777779,0.8,1.788854381999832,0,1.0,4.0,0
1894188,Pass,-4.6,1.5165750888103102,-6.0,-3.0,70.4,5.0,120.0,4294.0,0.0,35.78333333333333,0.0,1.5165750888103102,0,1.0,3.0,0
1938355,Pass,-6.6,1.51657508881031,-9.0,-5.0,73.0,5.0,147.0,1992.0,0.0,13.551020408163266,0.0,1.51657508881031,1,1.0,4.0,0
1942396,Pass,2.0,3.464101615137755,0.0,8.0,53.6,5.0,47.0,470.0,0.6,10.0,2.0,3.464101615137755,0,1.0,8.0,0
1970390,Withdrawn,-55.2,82.71880076500143,-216.0,10.0,83.6,10.0,254.0,14759.0,0.0,58.10629921259842,0.0,82.71880076500143,1,1.0,226.0,1
1970390,Withdrawn,-55.2,82.71880076500143,-216.0,10.0,83.6,10.0,254.0,14759.0,0.0,58.10629921259842,0.0,82.71880076500143,1,1.0,226.0,1
1976139,Pass,-1.25,0.5,-2.0,-1.0,67.25,4.0,60.0,1216.0,0.75,20.266666666666666,0.0,0.5,0,0.8,1.0,0
2011876,Pass,0.0,0.0,0.0,0.0,76.0,5.0,81.0,1401.0,1.0,17.296296296296298,0.0,0.0,0,1.0,0.0,0
2012966,Pass,-0.8,0.4472135954999579,-1.0,0.0,78.4,5.0,39.0,519.0,1.0,13.307692307692308,0.0,0.4472135954999579,0,1.0,1.0,0
2051699,Pass,2.6,5.272570530585627,0.0,12.0,66.6,5.0,94.0,1734.0,0.8,18.4468085106383,2.6,5.272570530585627,0,1.0,12.0,0
2062879,Fail,-0.6,0.5477225575051662,-1.0,0.0,61.2,5.0,145.0,2386.0,1.0,16.455172413793104,0.0,0.5477225575051662,0,1.0,1.0,1
2065691,Withdrawn,-7.0,24.515301344262525,-32.0,17.0,35.666666666666664,3.0,34.0,1430.0,0.0,42.05882352941177,0.0,24.515301344262525,1,0.6,49.0,1
2073016,Withdrawn,-23.857142857142858,48.070880206311216,-118.0,22.0,58.857142857142854,7.0,76.0,1022.0,0.2857142857142857,13.447368421052632,0.0,48.070880206311216,1,1.0,140.0,1
2073016,Withdrawn,-23.857142857142858,48.070880206311216,-118.0,22.0,58.857142857142854,7.0,76.0,1022.0,0.2857142857142857,13.447368421052632,0.0,48.070880206311216,1,1.0,140.0,1
2080474,Pass,1.0,3.3911649915626336,-1.0,7.0,69.6,5.0,78.0,1146.0,0.8,14.692307692307692,1.0,3.3911649915626336,0,1.0,8.0,0
2083877,Pass,2.6,3.5777087639996634,0.0,7.0,67.8,5.0,65.0,685.0,0.6,10.538461538461538,2.6,3.5777087639996634,0,1.0,7.0,0
2084066,Fail,9.5,5.802298395176403,2.0,15.0,59.75,4.0,87.0,1967.0,0.0,22.60919540229885,9.5,5.802298395176403,0,0.8,13.0,1
2104505,Pass,-0.4,0.5477225575051661,-1.0,0.0,65.6,5.0,53.0,701.0,1.0,13.226415094339623,0.0,0.5477225575051661,0,1.0,1.0,0
2122180,Distinction,3.8,3.7682887362833544,0.0,8.0,82.4,5.0,170.0,4712.0,0.4,27.71764705882353,3.8,3.7682887362833544,0,1.0,8.0,1
2139353,Withdrawn,-21.125,44.5948027080671,-118.0,9.0,66.5,8.0,126.0,2388.0,0.0,18.952380952380953,0.0,44.5948027080671,1,1.0,127.0,1
2139353,Withdrawn,-21.125,44.5948027080671,-118.0,9.0,66.5,8.0,126.0,2388.0,0.0,18.952380952380953,0.0,44.5948027080671,1,1.0,127.0,1
2143752,Pass,-1.2,1.0954451150103321,-3.0,0.0,52.6,5.0,83.0,1888.0,0.8,22.746987951807228,0.0,1.0954451150103321,0,1.0,3.0,0
2146792,Pass,0.0,0.0,0.0,0.0,70.0,5.0,188.0,2385.0,1.0,12.686170212765957,0.0,0.0,0,1.0,0.0,0
2149225,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,8.0,319.0,,39.875,0.0,0.0,0,0.0,0.0,1
2153153,Pass,-0.8,0.4472135954999579,-1.0,0.0,62.2,5.0,110.0,3385.0,1.0,30.772727272727273,0.0,0.4472135954999579,0,1.0,1.0,0
2155014,Pass,4.4,6.730527468185536,-3.0,14.0,73.8,5.0,56.0,1454.0,0.2,25.964285714285715,4.4,6.730527468185536,0,1.0,17.0,1
2164705,Fail,-1.0,0.0,-1.0,-1.0,70.0,1.0,11.0,231.0,1.0,21.0,0.0,0.0,0,0.2,0.0,1
2171627,Pass,-2.2,4.024922359499621,-4.0,5.0,69.0,5.0,73.0,1346.0,0.0,18.438356164383563,0.0,4.024922359499621,0,1.0,9.0,0
2182846,Pass,-2.0,1.0,-3.0,-1.0,66.0,5.0,164.0,4214.0,0.4,25.695121951219512,0.0,1.0,0,1.0,2.0,0
2194100,Pass,-1.2,0.8366600265340756,-2.0,0.0,67.2,5.0,95.0,1401.0,0.6,14.74736842105263,0.0,0.8366600265340756,0,1.0,2.0,0
2197016,Pass,-4.0,3.4641016151377544,-10.0,-1.0,75.6,5.0,72.0,1455.0,0.2,20.208333333333332,0.0,3.4641016151377544,1,1.0,9.0,0
2208424,Pass,-1.4,0.8944271909999159,-3.0,-1.0,71.2,5.0,69.0,1080.0,0.8,15.652173913043478,0.0,0.8944271909999159,0,1.0,2.0,0
2229865,Pass,-0.6,0.5477225575051661,-1.0,0.0,76.4,5.0,168.0,3236.0,1.0,19.261904761904763,0.0,0.5477225575051661,0,1.0,1.0,0
2255601,Withdrawn,2.0,2.8284271247461903,0.0,4.0,54.5,2.0,82.0,2543.0,0.5,31.01219512195122,2.0,2.8284271247461903,0,0.4,4.0,1
2268379,Pass,2.6,3.5777087639996634,0.0,7.0,83.0,5.0,118.0,1685.0,0.6,14.279661016949152,2.6,3.5777087639996634,0,1.0,7.0,0
2278464,Pass,3.6,6.5038450166036395,-1.0,14.0,51.4,5.0,33.0,307.0,0.6,9.303030303030303,3.6,6.5038450166036395,0,1.0,15.0,1
2293923,Pass,1.0,3.7416573867739413,-4.0,6.0,61.2,5.0,24.0,303.0,0.4,12.625,1.0,3.7416573867739413,0,1.0,10.0,0
2312620,Withdrawn,3.3333333333333335,3.5118845842842465,0.0,7.0,32.0,3.0,44.0,1129.0,0.3333333333333333,25.65909090909091,3.3333333333333335,3.5118845842842465,0,0.6,7.0,1
2318055,Withdrawn,5.4,7.469939758793239,0.0,15.0,75.8,5.0,82.0,1726.0,0.6,21.048780487804876,5.4,7.469939758793239,0,1.0,15.0,1
2318055,Withdrawn,5.4,7.469939758793239,0.0,15.0,75.8,5.0,82.0,1726.0,0.6,21.048780487804876,5.4,7.469939758793239,0,1.0,15.0,1
2324976,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
2329342,Pass,4.4,6.6558245169174945,0.0,15.0,57.2,5.0,36.0,565.0,0.6,15.694444444444445,4.4,6.6558245169174945,0,1.0,15.0,1
2339528,Distinction,2.2,3.492849839314596,-1.0,6.0,80.0,5.0,28.0,593.0,0.6,21.178571428571427,2.2,3.492849839314596,0,1.0,7.0,0
2342426,Fail,2.4,3.361547262794322,0.0,7.0,73.2,5.0,107.0,1814.0,0.6,16.953271028037385,2.4,3.361547262794322,0,1.0,7.0,1
2344901,Fail,3.25,6.500000000000001,0.0,13.0,51.5,4.0,30.0,445.0,0.75,14.833333333333334,3.25,6.500000000000001,0,0.8,13.0,1
2358056,Fail,0.0,0.7071067811865476,-1.0,1.0,67.8,5.0,123.0,1588.0,1.0,12.910569105691057,0.0,0.7071067811865476,0,1.0,2.0,1
2358969,Withdrawn,-2.1666666666666665,9.152413160837238,-20.0,6.0,69.0,6.0,125.0,2106.0,0.5,16.848,0.0,9.152413160837238,1,1.0,26.0,1
